,,shift,0.71528,TCTemp3
102.406,19.96934562,20.13125466,22.75810,23.47338 
102.506,19.89756834,20.26725589,22.64571,23.36099 
102.605,19.94741439,20.13147398,22.34235,23.05763 
102.706,19.92805128,20.23892803,22.58005,23.29532 
102.807,19.88394181,20.16780625,22.35333,23.06861 
102.905,19.90417189,20.03902213,22.38237,23.09765 
103.006,19.87306996,19.97135242,22.70708,23.42236 
103.105,19.8917596,20.09735888,22.53402,23.24930 
103.206,20.01997565,20.35709116,22.78778,23.50306 
103.306,19.94644451,20.19741726,23.06803,23.78331 
103.405,19.83135846,20.01675537,21.71779,22.43306 
103.506,19.87721506,20.13320706,21.64142,22.35670 
103.606,19.93521392,20.15704999,22.40132,23.11660 
103.706,19.96994344,20.1593592,22.22558,22.94086 
103.805,19.88417932,20.15369656,22.49222,23.20750 
103.907,19.8484264,20.10659392,22.35291,23.06819 
104.069,19.8816885,20.22256948,22.15019,22.86547 
104.106,19.84654864,20.33419802,22.23882,22.95410 
104.206,19.85692097,19.97898712,22.38876,23.10404 
104.307,19.96189529,20.07074796,23.24875,23.96403 
104.405,19.89230641,20.30674328,23.36443,24.07971 
104.506,19.88731359,20.04928324,22.45600,23.17128 
104.606,19.88276597,19.90834199,22.18680,22.90208 
104.707,19.88982112,19.8949044,22.30966,23.02493 
104.806,19.9351496,20.11270484,22.48720,23.20248 
104.905,19.90987716,20.32863352,22.75158,23.46686 
105.006,19.80694833,20.24511803,22.16399,22.87927 
105.106,19.86640388,20.13988803,21.63606,22.35134 
105.206,19.94665157,20.05302744,23.04452,23.75980 
105.305,19.85466074,20.08725124,22.94055,23.65582 
105.406,19.82854639,20.29688155,22.05296,22.76824 
105.506,19.86127818,20.39249352,22.87697,23.59224 
105.605,19.90463584,20.25900985,23.15558,23.87086 
105.705,19.89269236,20.18209079,23.02413,23.73941 
105.807,19.80755417,20.02985588,22.47465,23.18993 
105.906,19.8629456,19.90818326,22.33755,23.05282 
106.005,19.89402027,20.43092377,22.99459,23.70987 
106.106,19.94569625,20.33093983,23.14800,23.86328 
106.206,19.9174295,19.95971125,23.08146,23.79674 
106.305,19.8508733,20.22894961,22.79160,23.50687 
106.405,19.89062385,20.30075097,21.60616,22.32143 
106.506,19.98073424,20.35846518,22.10073,22.81601 
106.607,19.90777634,20.1775302,23.42555,24.14083 
106.706,19.90038349,19.97509483,22.58077,23.29605 
106.805,20.04843537,20.30179999,22.34452,23.05980 
106.906,19.89294109,20.19192954,23.02978,23.74505 
107.006,19.81865218,20.04661606,21.09260,21.80788 
107.107,19.96786431,20.26708009,21.86479,22.58007 
107.205,20.01092137,20.16257588,22.89436,23.60964 
107.307,20.01613514,20.43404089,22.60052,23.31580 
107.405,19.84011444,20.2331963,22.40115,23.11643 
107.506,19.9267023,19.83540986,20.82214,21.53741 
107.606,20.04557654,20.2343475,22.54150,23.25677 
107.707,19.87413666,20.39434873,23.51255,24.22782 
107.805,19.88135463,19.90521786,21.63913,22.35441 
107.905,19.94139161,20.081266,22.19346,22.90873 
108.006,19.89053622,20.1144284,22.74096,23.45624 
108.107,19.92402371,19.86862318,22.31957,23.03485 
108.205,19.89205171,19.93188269,22.90265,23.61793 
108.306,19.89048259,19.78718178,22.29975,23.01503 
108.407,20.0188783,20.22471169,22.00139,22.71667 
108.505,20.01420694,20.44322351,22.77212,23.48740 
108.606,19.74303774,19.90582253,22.02371,22.73899 
108.705,19.83296085,20.00535314,20.97297,21.68825 
108.806,19.92734371,20.19442982,22.53385,23.24913 
108.906,19.87485798,20.1537564,22.69822,23.41349 
109.005,19.8305538,20.18041637,22.83766,23.55294 
109.106,19.76311533,20.11583796,23.57026,24.28554 
109.207,19.82469629,20.05986973,22.81913,23.53441 
109.37,19.82641424,20.15241483,22.60480,23.32007 
109.405,19.81537395,20.07396843,22.68285,23.39813 
109.506,19.87146036,20.02377604,23.31537,24.03065 
109.607,19.92859255,20.36149324,23.85250,24.56777 
109.706,19.85735069,20.21968789,22.97555,23.69083 
109.805,19.84164167,19.97712068,22.39180,23.10708 
109.906,19.89644095,20.15585221,22.73910,23.45438 
110.006,19.89182764,20.25694308,22.79260,23.50788 
110.105,19.92529254,20.40834005,22.99289,23.70817 
110.206,19.82256092,20.34660988,23.14950,23.86477 
110.307,19.86575806,20.1352685,22.72367,23.43895 
110.405,19.98330997,20.16471806,23.14643,23.86171 
110.506,19.87558387,20.11607394,23.46267,24.17795 
110.607,19.86995258,20.32750838,22.26876,22.98404 
110.706,19.9329302,20.49643073,22.69081,23.40609 
110.805,19.93740028,20.35010495,23.21705,23.93233 
110.906,19.98256462,20.17286016,22.29820,23.01348 
111.007,19.79730873,20.17160086,22.16596,22.88123 
111.106,19.87397153,20.17802508,22.49791,23.21319 
111.205,19.97894476,20.37123515,23.01773,23.73301 
111.369,19.96182044,20.40630778,23.35470,24.06998 
111.406,19.91636787,19.99295157,23.02629,23.74157 
111.505,19.87422673,20.12289513,22.78832,23.50360 
111.605,19.84874259,20.32162808,22.13198,22.84725 
111.706,19.93597058,20.10308159,22.07452,22.78980 
111.807,19.98581181,20.02678257,23.16938,23.88466 
111.906,19.97377109,20.08714148,23.29049,24.00577 
112.006,19.95945415,20.23884413,22.30536,23.02064 
112.107,19.91554687,20.22189245,21.90489,22.62017 
112.207,19.75679334,20.07080538,21.53460,22.24988 
112.305,19.96055798,20.19101257,21.88424,22.59952 
112.406,19.95894666,20.25552699,23.69739,24.41266 
112.506,19.8122445,20.25730676,23.12154,23.83682 
112.605,19.76770242,20.25918625,22.15402,22.86930 
112.705,19.87084618,20.04333912,22.91861,23.63389 
112.805,19.91799575,19.92324385,23.31116,24.02644 
112.907,19.88746554,20.11676574,23.24175,23.95703 
113.005,19.82387976,20.17913191,22.77571,23.49099 
113.106,19.87691217,19.99729556,22.47747,23.19274 
113.207,19.89001131,20.22454503,23.04667,23.76195 
113.306,19.86344272,20.00292014,22.66969,23.38496 
113.405,19.89519996,19.89787879,22.75515,23.47043 
113.511,19.92670819,20.25513847,23.29772,24.01300 
113.606,19.90768049,20.29371546,22.49334,23.20862 
113.707,19.93904682,20.28685569,22.65214,23.36742 
113.806,19.807135,20.00890537,22.92168,23.63696 
113.905,19.77434546,20.0478296,22.42460,23.13987 
114.006,19.92708325,20.26867772,22.73104,23.44632 
114.106,19.89075419,20.18545827,23.26891,23.98419 
114.205,19.87390667,20.1334404,22.79407,23.50935 
114.305,19.88295208,20.17584927,23.28655,24.00183 
114.406,19.82723632,20.09026708,22.93302,23.64830 
114.505,19.80251247,20.15027425,21.82688,22.54216 
114.605,19.83163036,20.21283157,22.39562,23.11089 
114.706,19.8968934,20.15379724,23.30214,24.01742 
114.807,19.92493939,20.26807075,23.79314,24.50841 
114.905,19.8895195,20.25894206,23.28435,23.99963 
115.006,19.81962811,19.88267491,22.23081,22.94609 
115.106,19.88789061,20.02577098,22.60217,23.31745 
115.206,19.89032115,20.15760661,22.98213,23.69741 
115.305,19.88969377,20.13228229,22.93301,23.64829 
115.406,19.84691784,20.19420263,23.06734,23.78262 
115.571,19.79640139,20.12443011,22.81204,23.52732 
115.605,19.9223559,20.09358163,22.58513,23.30041 
115.706,19.88384053,20.20388374,22.88394,23.59922 
115.805,19.8103048,20.23825438,22.53052,23.24580 
115.906,19.88445872,20.39492084,22.30952,23.02480 
116.006,19.90130229,20.33173593,23.57022,24.28550 
116.106,19.77358342,20.0939203,22.88974,23.60502 
116.207,19.72512003,20.08168028,22.48027,23.19555 
116.306,19.86645533,20.13206896,23.52687,24.24215 
116.405,19.89694045,20.21942146,23.68853,24.40381 
116.505,19.90585932,20.25868158,23.66672,24.38200 
116.606,19.87965405,20.0388009,23.30322,24.01850 
116.707,19.86680071,20.031268,22.87908,23.59435 
116.805,19.83615763,20.39683427,22.57458,23.28986 
116.905,19.8368496,20.20686477,22.26245,22.97772 
117.006,19.96146027,20.06802959,23.13799,23.85327 
117.105,19.96648498,20.29533931,23.78736,24.50264 
117.205,19.88889914,20.30944347,22.62707,23.34235 
117.305,19.88607376,20.27817486,22.05989,22.77517 
117.406,19.8152519,20.10306501,22.34900,23.06428 
117.506,19.9280546,20.17241072,22.66576,23.38104 
117.605,20.02858848,20.3522112,23.62874,24.34402 
117.706,19.91613076,20.29135675,23.61499,24.33027 
117.807,19.87975557,20.25241559,22.14717,22.86245 
117.906,19.96702503,20.10313463,22.66765,23.38293 
118.006,19.99543287,19.95668049,23.14963,23.86491 
118.106,19.95125548,20.1088331,22.38387,23.09914 
118.207,19.86372583,20.36543789,22.35613,23.07141 
118.306,19.9155994,20.17366627,22.43555,23.15083 
118.406,19.96845886,20.14132876,22.84843,23.56371 
118.507,19.87507581,20.0668346,22.86113,23.57641 
118.605,19.86924619,19.74627276,22.47437,23.18965 
118.705,19.92985383,20.10846446,22.97665,23.69192 
118.806,19.97206626,20.30448995,22.88242,23.59769 
118.906,19.96147481,20.03372161,22.37646,23.09174 
119.006,19.87494569,20.02064402,22.88394,23.59922 
119.105,19.80281616,19.88548518,22.45983,23.17511 
119.206,19.91088857,20.12078794,21.60227,22.31755 
119.307,19.93920709,20.27811857,22.78998,23.50526 
119.405,19.77606342,19.99149051,23.15633,23.87161 
119.506,19.82123548,20.08871467,22.53553,23.25081 
119.607,19.84124389,20.16726734,23.28338,23.99866 
119.706,19.79912372,20.13099179,22.30785,23.02313 
119.806,19.74243033,20.24915987,23.33598,24.05126 
119.905,19.80239951,20.04411744,23.74926,24.46453 
120.071,20.01463598,20.21379932,23.53277,24.24805 
120.105,19.83093449,20.29786911,24.69602,25.41130 
120.205,19.71023406,19.76304937,22.56973,23.28501 
120.306,19.89139614,19.87195958,21.99112,22.70640 
120.407,19.85721746,20.38556122,23.55154,24.26682 
120.505,19.849358,20.19388981,23.08826,23.80354 
120.606,19.86719778,20.37298808,23.38388,24.09915 
120.707,19.81068959,20.24780756,22.85468,23.56996 
120.806,19.9129924,20.09473041,22.49466,23.20993 
120.906,19.88197057,20.19229346,23.02242,23.73770 
121.005,19.84290778,20.2276609,23.45969,24.17497 
121.107,19.87907129,20.36020687,23.18393,23.89921 
121.206,19.96951897,20.47063802,23.51579,24.23107 
121.305,19.8802754,20.14874237,23.27902,23.99430 
121.406,19.83612448,20.0988032,22.36413,23.07941 
121.506,19.94404166,20.1878351,23.29771,24.01298 
121.606,19.97837651,20.20704715,23.55080,24.26608 
121.706,20.00248799,20.26506786,22.88118,23.59646 
121.807,19.8843959,20.24391767,23.09923,23.81451 
121.906,19.8873977,20.15209961,22.81270,23.52798 
122.005,19.86440847,20.29250594,22.62502,23.34030 
122.106,19.87028536,20.26591138,22.52049,23.23576 
122.207,20.01359505,19.98498614,22.97465,23.68993 
122.307,20.01827736,20.20037956,23.70534,24.42061 
122.406,19.90062288,20.22104973,22.88621,23.60149 
122.505,19.88277769,19.97993068,21.99184,22.70712 
122.606,19.92117022,20.00583244,22.30302,23.01830 
122.706,19.95176934,20.1238018,22.69216,23.40744 
122.805,20.00634446,20.29021645,22.90175,23.61702 
122.906,19.93809019,20.28458216,23.23966,23.95494 
123.007,19.8761493,20.15730255,22.43601,23.15129 
123.106,19.94983134,20.11289725,22.42209,23.13737 
123.27,19.9613991,19.94950896,23.55435,24.26963 
123.306,19.889199,19.99565643,22.93793,23.65321 
123.406,19.84945526,20.33418038,22.76506,23.48034 
123.506,19.78046103,20.21560615,23.67212,24.38740 
123.605,19.93087665,19.89984325,23.32836,24.04364 
123.706,19.91142568,20.00909604,23.38058,24.09586 
123.806,19.78868501,19.86321536,23.01718,23.73246 
123.906,19.91156132,19.93687833,22.96773,23.68301 
124.006,19.91911007,20.43747109,23.55992,24.27520 
124.107,19.88967725,20.1681099,22.78703,23.50231 
124.205,19.90368366,20.05884898,23.10981,23.82509 
124.306,19.76924714,20.23754246,23.08807,23.80335 
124.406,19.8386729,20.27986496,22.31829,23.03357 
124.507,19.86066684,20.27385619,22.90890,23.62418 
124.606,19.88064497,20.05432925,24.02777,24.74305 
124.705,19.86797266,20.10224171,23.78906,24.50434 
124.806,19.89576454,20.23720702,23.50168,24.21695 
124.907,19.82672814,20.1337595,22.82364,23.53892 
125.005,19.83846971,20.21311,22.56116,23.27644 
125.106,19.94894414,20.23557895,24.14453,24.85981 
125.207,20.00968542,20.10578414,24.29941,25.01469 
125.307,19.92316226,20.16927734,22.88048,23.59576 
125.406,19.83198967,20.17378621,22.43401,23.14929 
125.506,19.91917271,19.99275019,22.64732,23.36260 
125.607,19.95901334,20.21572972,23.42938,24.14465 
125.705,19.90613204,20.28410673,23.45033,24.16561 
125.806,19.91912356,20.12583139,23.03330,23.74858 
125.906,19.92762643,20.26375132,23.25499,23.97027 
126.007,19.88044355,20.07403219,23.01750,23.73277 
126.105,19.93891946,19.91221268,23.00011,23.71539 
126.206,19.91110727,20.1322941,23.46563,24.18091 
126.307,19.91179846,20.32509837,23.31040,24.02568 
126.406,19.92340114,20.41195412,22.88430,23.59958 
126.506,19.85936212,20.19333642,22.97642,23.69170 
126.609,19.74390697,19.98440888,22.51371,23.22899 
126.706,19.79949169,20.13690942,22.85794,23.57322 
126.807,19.85026551,20.21956407,24.10479,24.82007 
126.905,19.91342525,20.19452788,23.23848,23.95376 
127.006,19.90237231,20.2485563,23.45055,24.16583 
127.107,19.83091996,20.15993179,24.05738,24.77266 
127.206,19.90611002,20.14717086,23.27551,23.99078 
127.305,19.90375998,20.20498533,22.86711,23.58239 
127.407,19.96609522,20.07539075,23.15393,23.86921 
127.507,20.00193764,20.11849539,23.87097,24.58625 
127.605,19.94228179,20.36894415,23.46508,24.18036 
127.706,19.89708895,20.10662627,22.28680,23.00208 
127.807,19.90662064,20.1136916,22.47751,23.19279 
127.906,19.88305922,20.33740385,23.06612,23.78140 
128.006,19.93760403,20.35336405,23.24857,23.96385 
128.106,19.8929921,20.35470841,23.48460,24.19988 
128.206,19.85118043,20.22683891,23.45185,24.16712 
128.307,19.84011411,20.08435673,22.93164,23.64692 
128.405,19.99642374,20.04098892,23.56538,24.28066 
128.506,19.90492984,20.07166109,23.54552,24.26080 
128.607,19.89120162,20.28117998,22.59481,23.31009 
128.77,19.96037355,20.27123097,23.41538,24.13066 
128.805,19.97695365,20.001884,23.32007,24.03535 
128.906,19.96025835,19.91005905,22.41646,23.13173 
129.007,19.85909776,20.02975524,22.65019,23.36547 
129.105,19.94629088,20.15902641,23.00821,23.72348 
129.206,19.95334184,20.38264835,23.38339,24.09867 
129.307,19.89948117,20.25057855,23.00698,23.72226 
129.407,19.87228373,19.89015963,22.69226,23.40754 
129.505,19.73910665,20.13445482,23.03127,23.74655 
129.606,19.81767285,20.16782585,22.49402,23.20930 
129.707,19.91754388,19.99959283,22.66636,23.38164 
129.806,19.92135141,20.03462381,23.92352,24.63880 
129.905,19.84853393,20.05629624,23.85009,24.56537 
130.006,19.86147436,20.20251647,22.75587,23.47115 
130.106,19.78259125,20.14636313,22.50848,23.22375 
130.206,19.73784265,20.07421491,22.62820,23.34348 
130.305,19.89818462,20.19992584,23.72386,24.43914 
130.406,19.91592143,20.14459375,24.72743,25.44271 
130.507,19.746281,20.09108115,23.29442,24.00970 
130.606,19.79037431,20.20322922,22.87720,23.59247 
130.705,19.75679107,20.02892397,23.64229,24.35757 
130.87,19.90222799,19.94922139,23.47300,24.18828 
130.907,19.83215908,20.31809309,23.87183,24.58710 
131.005,19.71002208,20.23837432,23.42809,24.14337 
131.106,19.89713479,20.19103155,23.18650,23.90178 
131.207,19.87643756,20.29115854,23.49375,24.20903 
131.305,19.83699728,20.053917,23.14936,23.86464 
131.406,19.900731,20.18997437,23.53557,24.25084 
131.506,19.86941201,20.55918212,23.63248,24.34776 
131.607,19.8855225,20.52445566,23.07868,23.79395 
131.705,19.88277374,20.30008191,23.21655,23.93182 
131.806,19.78940944,20.0302664,23.51360,24.22888 
131.907,19.85291155,20.13846097,23.54311,24.25839 
132.006,19.941107,20.34100319,24.09434,24.80962 
132.106,19.92823118,20.21482344,23.76607,24.48135 
132.205,19.95091033,20.20908237,23.24838,23.96365 
132.307,19.87495896,20.18960606,23.84753,24.56281 
132.406,19.89455626,20.10282869,22.88730,23.60258 
132.506,19.95515639,20.22324022,21.93828,22.65356 
132.605,19.92441933,20.24970809,22.91515,23.63043 
132.706,19.94832039,20.15451614,23.61275,24.32802 
132.807,19.93866972,20.29692679,23.47851,24.19378 
132.905,19.86189124,20.17426756,22.38723,23.10250 
133.007,19.84973138,19.9759977,22.07887,22.79415 
133.107,19.84360958,20.27160483,22.99247,23.70775 
133.206,19.96496194,20.2317282,23.20319,23.91846 
133.306,19.85753709,20.11899774,23.22240,23.93767 
133.407,19.88418672,20.15987113,23.37076,24.08604 
133.506,19.84560481,20.03141107,22.90208,23.61735 
133.605,19.94413148,20.01361853,22.71965,23.43493 
133.705,19.87582547,20.03553195,23.12006,23.83534 
133.806,19.75129412,20.23027729,22.65312,23.36840 
133.907,19.90487631,20.28665822,23.03782,23.75310 
134.005,19.83244063,20.00219993,23.69210,24.40738 
134.106,19.78829172,19.85851563,22.71127,23.42655 
134.206,19.8153185,20.01537521,23.02673,23.74201 
134.306,19.85359264,20.11581604,24.00084,24.71612 
134.405,19.89704812,20.14271191,23.70266,24.41793 
134.506,19.92043984,20.24481132,23.37647,24.09175 
134.606,19.83809058,19.96026227,22.94998,23.66526 
134.706,19.82262414,20.03589304,23.00013,23.71541 
134.805,19.78793371,20.34939141,22.86225,23.57753 
134.906,19.88551246,20.10030961,22.54263,23.25791 
135.007,19.90567934,20.11498888,23.81286,24.52814 
135.169,19.88215578,20.32052178,24.20238,24.91766 
135.206,19.7745008,20.28771239,23.00547,23.72075 
135.307,19.74691884,20.20485154,22.66318,23.37845 
135.406,19.76102531,20.13820313,23.45170,24.16698 
135.506,19.87084927,20.22773611,24.09065,24.80593 
135.607,19.96152299,20.24013466,24.84866,25.56393 
135.706,19.78150838,20.12600148,23.83828,24.55355 
135.805,19.83228322,20.19407879,22.48748,23.20276 
135.905,19.87780722,20.10123873,23.38971,24.10499 
136.006,19.88753245,20.00151436,23.46920,24.18448 
136.107,19.88064,20.24366765,22.83152,23.54679 
136.205,19.80900972,20.4578735,22.97757,23.69285 
136.306,19.87757432,20.33181065,23.06131,23.77658 
136.406,19.88795976,20.23753231,23.42087,24.13615 
136.507,19.82737005,20.09899521,23.16336,23.87864 
136.605,19.89471102,20.09003105,23.14911,23.86439 
136.706,19.89699797,20.50795689,23.62161,24.33689 
136.806,19.82495382,20.41468664,23.18814,23.90341 
136.906,19.87276489,20.06870245,22.92962,23.64490 
137.006,19.88003417,19.99707619,23.42378,24.13906 
137.107,19.85828814,20.09446987,23.41076,24.12604 
137.206,19.9240023,20.28788683,23.14387,23.85915 
137.306,19.91474656,20.22992851,23.47739,24.19267 
137.405,19.90438935,20.13899956,23.27423,23.98951 
137.506,19.93251637,20.19513909,23.63189,24.34717 
137.607,19.78027186,20.11314393,23.36331,24.07859 
137.705,19.82886278,20.15666912,22.02594,22.74122 
137.806,19.88281102,20.34756016,23.73575,24.45103 
137.907,19.86152654,20.07757102,24.45134,25.16662 
138.006,19.97882108,20.12742089,23.11353,23.82881 
138.106,19.86696352,20.23066726,22.85924,23.57452 
138.205,19.83296771,20.03399034,22.19825,22.91353 
138.306,19.86522591,20.19804295,22.94223,23.65751 
138.407,19.87908749,20.38080977,23.58325,24.29853 
138.505,19.88365167,20.2179625,23.39694,24.11222 
138.606,19.88820945,20.26859255,23.51631,24.23158 
138.707,19.88401185,20.31669379,23.28127,23.99655 
138.805,19.89506827,20.120885,22.85929,23.57457 
138.906,19.83630136,20.12631274,23.31848,24.03376 
139.006,19.81776451,20.21218313,23.70357,24.41885 
139.135,19.87646836,20.32697474,23.45541,24.17069 
139.212,19.97511952,20.15803147,23.81137,24.52665 
139.328,19.82588861,19.92159169,23.20538,23.92065 
139.407,19.90450371,19.98380915,22.58512,23.30040 
139.506,19.9325317,20.16934388,23.76181,24.47709 
139.605,19.96795699,20.16891771,23.42243,24.13771 
139.705,19.92787593,20.23847623,22.45418,23.16946 
139.806,19.88472692,20.17734664,22.66008,23.37536 
139.907,19.83442636,20.10566232,22.84071,23.55599 
140.005,19.8633343,20.28348479,22.87497,23.59025 
140.106,19.87676367,20.23760023,22.63183,23.34711 
140.206,19.91741762,19.97129543,23.42124,24.13651 
140.305,19.85101676,20.2690456,24.34321,25.05849 
140.405,19.78782193,20.14822949,22.98855,23.70383 
140.506,19.85688616,19.96578729,22.37470,23.08998 
140.607,19.843807,20.11100426,23.70987,24.42515 
140.706,19.85921562,20.12065963,24.00130,24.71658 
140.805,19.95074497,20.23569213,23.87811,24.59339 
140.907,19.80974881,20.10118233,23.60060,24.31588 
141.006,19.75611219,20.05481529,22.56572,23.28100 
141.106,19.87363691,20.14274342,22.99122,23.70650 
141.207,19.86382647,20.02087252,23.91982,24.63510 
141.306,19.77995367,20.18660061,23.19627,23.91155 
141.469,19.8273532,20.45572127,23.42958,24.14486 
141.506,19.8735902,20.29936534,24.06721,24.78249 
141.607,19.89119381,20.03929889,23.76774,24.48302 
141.706,19.86379482,20.06238188,23.53315,24.24843 
141.805,19.88250823,20.11892049,23.29529,24.01057 
141.905,19.86402122,20.41309062,23.62527,24.34055 
142.006,19.88611202,20.56999297,23.69184,24.40711 
142.107,19.8775896,20.14183629,22.99699,23.71227 
142.205,19.89838626,20.20770887,23.57210,24.28738 
142.305,19.76739585,20.33627153,23.80187,24.51715 
142.406,19.86332064,20.3199935,23.27918,23.99446 
142.507,19.92761585,20.37144282,23.67110,24.38637 
142.605,19.90951005,20.15943898,24.27478,24.99006 
142.706,19.89531387,20.23115317,23.94682,24.66210 
142.807,19.94279679,20.27984643,23.62279,24.33807 
142.905,19.80113987,20.17016218,22.67389,23.38917 
143.006,19.94490595,20.30665798,22.75067,23.46595 
143.107,20.00043742,20.27832736,24.38031,25.09559 
143.206,19.98758786,20.10249122,23.63964,24.35492 
143.306,19.90859806,20.19626157,22.00379,22.71907 
143.406,19.91865752,20.2856902,21.92910,22.64438 
143.613,19.9527101,20.22222138,22.68717,23.40245 
143.632,19.93980164,20.40648593,23.58636,24.30164 
143.706,19.91686029,20.25804835,23.36567,24.08095 
143.807,19.90593137,20.1191811,23.16296,23.87824 
143.907,19.89793476,20.283916,23.32667,24.04195 
144.007,19.88265494,20.02419339,22.91136,23.62663 
144.106,19.90374618,19.8429563,22.97775,23.69303 
144.207,19.92473987,20.11003332,23.58018,24.29546 
144.306,19.90012699,20.2668723,23.29426,24.00954 
144.406,19.99391895,20.1764443,22.91332,23.62860 
144.505,19.88368467,19.87724371,23.04255,23.75783 
144.608,19.86509903,19.90321507,22.64769,23.36297 
144.707,20.00367327,20.17410503,23.40182,24.11710 
144.805,19.94221523,20.20501487,24.01098,24.72626 
144.906,19.73116224,20.2296249,22.73633,23.45160 
145.007,19.844546,20.22951109,23.08581,23.80109 
145.106,19.80505917,20.08856214,23.81851,24.53379 
145.206,19.93272388,20.0918136,23.23428,23.94956 
145.307,19.90911635,20.20374924,22.97624,23.69152 
145.406,19.95436214,20.06808354,23.45487,24.17015 
145.507,19.89733505,20.14915073,24.38244,25.09772 
145.605,19.79843455,20.36218335,23.61957,24.33485 
145.706,19.83569074,20.0564376,22.38198,23.09726 
145.807,19.90133035,20.22182766,23.51099,24.22627 
145.905,19.92555439,20.42126914,24.29558,25.01086 
146.006,19.9232398,20.31669633,24.08752,24.80279 
146.107,19.90114331,20.23733519,23.94705,24.66233 
146.206,19.8184236,20.11874449,23.59376,24.30904 
146.305,19.91239,20.14277741,23.28430,23.99958 
146.406,19.96705798,20.1478807,24.02821,24.74348 
146.506,19.87464922,20.17466929,23.59814,24.31342 
146.607,19.904605,20.44496242,22.97720,23.69248 
146.705,19.99080817,20.406759,23.90826,24.62354 
146.87,19.96745597,20.08138089,23.46432,24.17960 
146.907,19.92590899,20.11964245,22.65672,23.37199 
147.006,19.94747263,20.30259124,23.04235,23.75762 
147.106,19.98364113,20.44712119,23.41553,24.13081 
147.207,19.9965459,20.57828991,23.63713,24.35241 
147.307,19.93332535,20.25443634,23.05528,23.77056 
147.406,19.90392839,20.00286414,23.11812,23.83340 
147.505,19.82986595,20.25096756,23.72225,24.43753 
147.606,19.91162779,20.23952965,23.36578,24.08106 
147.707,20.00671987,20.10247676,23.34122,24.05650 
147.805,19.99355718,20.12518123,24.19223,24.90751 
147.906,19.91953371,20.11789076,23.84567,24.56095 
148.007,19.93491266,20.28239951,22.73610,23.45138 
148.106,19.86846043,20.18310495,22.38863,23.10391 
148.206,20.00809794,20.15821063,22.57976,23.29504 
148.307,19.99177041,20.26239726,23.89894,24.61421 
148.406,19.9991587,20.16214989,24.45756,25.17284 
148.507,19.87332286,20.11267915,22.48461,23.19989 
148.605,19.87491112,20.26907035,22.27910,22.99438 
148.706,19.86402828,20.2065274,23.42539,24.14067 
148.806,20.007166,20.16679357,23.79613,24.51140 
148.906,19.89742769,20.25921402,23.69331,24.40858 
149.005,19.89332646,20.20288101,23.25548,23.97076 
149.107,19.9442113,20.19937822,23.39946,24.11474 
149.206,19.92385737,20.18901372,23.27355,23.98883 
149.305,19.93880401,19.93752091,23.14896,23.86424 
149.406,19.89567438,20.24279701,23.66116,24.37644 
149.507,19.92603589,20.48210112,23.57991,24.29519 
149.606,19.924745,20.27956073,22.99018,23.70546 
149.706,19.89836906,19.99983152,23.21783,23.93311 
149.807,19.87828009,19.92699418,23.60045,24.31573 
149.907,19.92998643,20.16449652,23.62864,24.34392 
150.006,19.99194691,20.29909783,24.04019,24.75547 
150.106,19.91094668,20.19370168,23.21883,23.93411 
150.207,19.94822086,20.21455953,22.55291,23.26819 
150.306,19.91837953,20.14949077,23.56825,24.28353 
150.406,19.87708674,20.1098182,22.88218,23.59746 
150.505,19.90826094,20.19696445,22.09139,22.80667 
150.606,19.9715295,20.24871619,23.14096,23.85624 
150.707,19.96971024,20.18247147,23.98463,24.69991 
150.805,19.90254705,20.29976765,23.84453,24.55981 
150.907,19.80944068,20.19954182,22.59984,23.31512 
151.006,19.89336373,19.98394887,22.80428,23.51956 
151.107,19.94559391,20.31577411,24.17138,24.88666 
151.205,19.92754662,20.21007343,24.09672,24.81199 
151.306,19.92006201,19.98909429,23.65379,24.36907 
151.407,19.8926284,20.04464742,23.55294,24.26822 
151.506,19.85683418,20.06594394,23.05657,23.77184 
151.606,19.92405093,20.11836331,23.00828,23.72356 
151.707,19.85314257,20.13963432,23.39498,24.11026 
151.806,19.79376077,20.32249182,22.98335,23.69863 
151.905,19.95795036,20.41208485,23.44023,24.15551 
152.006,19.89845117,20.09900293,23.93759,24.65287 
152.171,19.84504101,20.01339723,22.94254,23.65782 
152.206,19.88195664,20.29974112,23.38984,24.10512 
152.306,19.90975566,20.42560178,24.32715,25.04243 
152.406,19.89451918,20.37783406,23.94443,24.65971 
152.506,19.86126993,20.3189603,23.50884,24.22412 
152.607,19.872583,20.05110133,23.11549,23.83077 
152.705,19.88147176,20.1397947,23.72899,24.44427 
152.806,19.84649047,20.40904878,23.78651,24.50179 
152.907,19.96076491,20.16936226,23.25870,23.97397 
153.005,20.01348943,20.22746502,24.07230,24.78758 
153.106,19.92555619,20.36607142,24.31556,25.03084 
153.207,19.88529802,20.33791063,23.03507,23.75035 
153.307,19.9356079,20.30983267,22.58363,23.29891 
153.405,19.89310241,20.15782442,23.65426,24.36954 
153.506,19.98605183,20.25374267,24.10402,24.81930 
153.607,20.00875334,20.26324913,24.23017,24.94545 
153.706,19.88486283,20.11035118,22.67235,23.38763 
153.806,19.96398669,20.31647131,22.36190,23.07718 
153.907,19.93908655,20.27641844,23.47776,24.19303 
154.007,20.01378615,20.19430149,23.41616,24.13143 
154.106,19.9466729,20.28938605,22.90420,23.61948 
