,,shift,3.894646498,TCTemp3
139.708,18.58229371,19.89509329,22.33527229,26.22991879
139.871,18.59924442,20.11839476,22.3022739,26.1969204
139.908,18.61787337,19.76038291,22.82221083,26.71685733
140.008,18.56573969,19.67716591,23.36552161,27.2601681
140.107,18.60749185,19.79914734,22.81692556,26.71157205
140.208,18.61580768,19.97633295,21.96647263,25.86111913
140.309,18.58636254,19.85030144,22.00304933,25.89769583
140.407,18.55344642,19.74475603,21.86695798,25.76160448
140.507,18.60848551,19.87470919,22.15025011,26.0448966
140.609,18.6208763,20.06188957,23.91359289,27.80823939
140.708,18.550328,19.96991753,23.04041107,26.93505757
140.808,18.59013313,19.79084341,21.92132479,25.81597129
140.907,18.57732756,19.59805506,23.13640416,27.03105066
141.008,18.57985797,19.71024748,23.74655802,27.64120452
141.108,18.59348523,19.99328006,23.34279423,27.23744072
141.207,18.52539391,19.76977651,22.41835034,26.31299683
141.308,18.54858184,19.61328026,22.6917488,26.5863953
141.409,18.56885777,19.86902205,23.25789713,27.15254363
141.507,18.50962749,19.67173572,22.84034156,26.73498806
141.608,18.56558617,19.67563984,22.83316202,26.72780852
141.709,18.61851985,20.11727185,23.04897436,26.94362086
141.808,18.61910933,20.11440801,22.86791615,26.76256265
141.909,18.6064425,19.86005887,22.80618137,26.70082786
142.008,18.52940405,19.65394345,22.68223934,26.57688583
142.109,18.52513857,19.84371141,22.16926002,26.06390652
142.208,18.61650374,20.0254759,23.19588748,27.09053398
142.308,18.57417025,19.84264551,24.04943335,27.94407985
142.407,18.55316595,19.81959276,22.76698234,26.66162883
142.508,18.57440335,19.89822173,22.61029723,26.50494373
142.608,18.54970939,19.89583864,22.8766046,26.7712511
142.707,18.56207041,19.89378324,22.4883173,26.3829638
142.807,18.59272039,19.87444717,22.88994256,26.78458906
142.909,18.6370724,19.88281936,23.42473035,27.31937685
143.072,18.58586916,20.05385569,23.53208946,27.42673596
143.107,18.59272997,19.95521528,22.73216113,26.62680763
143.208,18.60920011,19.44213075,22.11610002,26.01074652
143.309,18.62185463,19.66753606,22.84276288,26.73740938
143.407,18.603724,20.1408211,23.31868595,27.21333245
143.508,18.5926997,19.94783296,22.87690865,26.77155514
143.609,18.63719465,19.78103528,22.7833623,26.67800879
143.709,18.64075698,19.65128687,22.81123271,26.7058792
143.807,18.61923609,19.88597174,22.91801918,26.81266568
143.908,18.59792491,20.02189253,23.05328084,26.94792734
144.009,18.68033153,19.98567477,22.34649945,26.24114595
144.107,18.61143925,20.06668241,22.2669501,26.1615966
144.208,18.64680478,19.88225505,23.61991252,27.51455901
144.307,18.58284919,19.71140821,23.04419862,26.93884512
144.409,18.59834453,19.80024301,22.35738697,26.25203347
144.507,18.57022146,19.92550489,23.44611387,27.34076037
144.608,18.66837845,19.93108658,24.05243143,27.94707793
144.709,18.62692573,19.85824627,23.95409083,27.84873733
144.809,18.59828892,19.65533835,22.81237706,26.70702356
144.907,18.56752028,19.75402999,22.27625568,26.17090217
145.008,18.66833299,20.15363772,22.74215705,26.63680355
145.109,18.62304333,19.88635992,23.03722501,26.93187151
145.272,18.65219852,19.65609768,23.36359526,27.25824176
145.307,18.61967872,19.98348389,23.06663739,26.96128389
145.408,18.6280086,20.05996759,22.151106,26.04575249
145.508,18.60999157,19.93167311,22.07984351,25.97449
145.608,18.59129146,19.77030537,22.66987254,26.56451904
145.707,18.63525344,19.87232874,23.02554099,26.92018748
145.808,18.68581639,20.12141717,23.7256748,27.6203213
145.909,18.65330924,19.98674183,23.69390747,27.58855397
146.008,18.61038887,19.72537893,21.82523645,25.71988295
146.107,18.62845087,19.60302485,22.46652161,26.36116811
146.208,18.66382508,19.71247968,23.57482274,27.46946924
146.309,18.58372968,19.93306137,22.47774602,26.37239252
146.407,18.58979959,19.90952387,21.96797009,25.86261659
146.508,18.62661523,19.66046727,22.40263876,26.29728526
146.609,18.40132524,19.71849538,23.11316345,27.00780995
146.708,18.62017683,19.74147018,22.98498385,26.87963035
146.807,18.60561885,19.50620027,22.43687257,26.33151907
146.908,18.59005122,19.85793417,22.83170978,26.72635628
147.009,18.62060435,19.99481119,22.89557977,26.79022627
147.107,18.55632575,19.55483519,22.56351592,26.45816242
147.208,18.52395776,19.47050135,22.42912616,26.32377266
147.309,18.55634591,19.70090909,22.14378371,26.03843021
147.408,18.5519656,19.92467604,22.49512603,26.38977253
147.508,18.60730355,19.78054935,23.51623747,27.41088397
147.607,18.56283661,19.60413267,22.8892529,26.7838994
147.708,18.54506537,19.75447616,21.84616717,25.74081367
147.808,18.48448185,19.88221194,23.16644331,27.0610898
147.908,18.50377075,19.73241078,23.23533393,27.12998043
148.007,18.51209661,19.7904596,22.98764141,26.88228791
148.108,18.48848292,19.79029659,24.09930179,27.99394829
148.207,18.53500656,19.75263194,24.05111869,27.94576519
148.308,18.45498373,19.7800648,23.13053275,27.02517925
148.407,18.48311492,19.53603982,22.24526632,26.13991282
148.509,18.51150191,19.40331724,22.56067215,26.45531865
148.608,18.52864359,20.24574312,23.82431036,27.71895686
148.707,18.51838383,20.02828082,23.19554316,27.09018966
148.808,18.53123077,19.64612439,22.51884138,26.41348787
148.908,18.54508366,19.86658696,23.10972796,27.00437446
149.008,18.5391981,19.95039583,23.08448347,26.97912997
149.107,18.50849385,20.06140293,23.14700957,27.04165606
149.208,18.60147603,19.99239679,23.15972914,27.05437564
149.309,18.55259439,20.00048281,22.91585088,26.81049738
149.408,18.68965636,20.00006244,23.52606776,27.42071426
149.508,18.6217531,19.68988357,23.60051201,27.49515851
149.608,18.64824765,19.75707384,22.30205917,26.19670567
149.708,18.61462129,20.00423791,22.93793972,26.83258621
149.817,18.68538891,19.91022927,23.99674756,27.89139406
149.908,18.69206452,19.82078642,23.23123612,27.12588262
150.009,18.69503907,19.85714393,22.40482275,26.29946925
150.107,18.63166741,19.84722001,22.01271202,25.90735852
150.207,18.70623239,20.04698484,22.64561062,26.54025712
150.308,18.7480925,19.95104512,23.20586883,27.10051533
150.409,18.67809324,19.55573511,23.00004465,26.89469115
150.508,18.66876806,19.77405111,22.87271128,26.76735778
150.607,18.62035476,19.97303121,22.24216661,26.13681311
150.708,18.68776882,19.68435969,21.85768552,25.75233201
150.809,18.68313972,19.60797211,22.52314745,26.41779395
150.907,18.75054345,19.78949888,23.11349253,27.00813903
151.008,18.69866166,20.0798128,23.07740812,26.97205462
151.109,18.73571899,19.96130157,22.81543185,26.71007834
151.207,18.71735524,19.60836676,21.96119287,25.85583937
151.308,18.64922897,19.58653791,22.1531772,26.04782369
151.409,18.70970665,19.81048312,23.78145888,27.67610538
151.508,18.62993164,19.89349066,23.12542935,27.02007585
151.608,18.63480999,19.89929509,22.08385367,25.97850017
151.707,18.63695633,19.67065764,23.17993245,27.07457895
151.808,18.66236326,19.59812761,23.55020746,27.44485396
151.909,18.60430371,19.73077544,23.39037684,27.28502334
152.007,18.68957269,19.64669199,22.8230621,26.7177086
152.108,18.65921305,19.79300057,22.78060006,26.67524656
152.209,18.64708893,20.12636857,23.31409605,27.20874255
152.308,18.60279294,19.80329312,22.83441611,26.72906261
152.408,18.58746465,19.58406274,22.4464161,26.3410626
152.507,18.62419883,20.01873788,22.4736969,26.3683434
152.608,18.62130019,20.13185329,22.73454307,26.62918957
152.708,18.67727909,19.93139968,23.57248661,27.46713311
152.807,18.6945764,19.71765775,23.69234128,27.58698778
152.908,18.58167154,19.84371158,22.74553503,26.64018153
153.009,18.71016791,20.02139439,22.99265067,26.88729717
153.107,18.61699735,19.87854591,23.67315282,27.56779931
153.208,18.62445113,19.86830873,22.99072832,26.88537482
153.309,18.75423335,19.94060743,23.61712363,27.51177013
153.408,18.57963748,19.89691325,23.89178962,27.78643612
153.507,18.67965257,19.82812851,22.36803265,26.26267915
153.608,18.64836609,19.76719131,21.97405682,25.86870332
153.709,18.69015303,19.77041505,22.7160953,26.6107418
153.808,18.63075569,20.14154577,23.5623439,27.4569904
153.908,18.60497421,20.30450781,23.20964109,27.10428759
154.007,18.61431203,19.73093009,22.48269731,26.37734381
154.108,18.64149212,19.74091812,22.95599903,26.85064552
154.208,18.70779261,20.00719577,23.24448245,27.13912895
154.307,18.65688792,19.921233,22.92670738,26.82135388
154.408,18.68997656,19.95180529,22.99640758,26.89105408
154.509,18.68507379,19.97255428,22.95844312,26.85308962
154.607,18.60879838,19.99925763,22.87513917,26.76978566
154.708,18.66376379,19.84227413,23.05573078,26.95037728
154.809,18.59674525,19.73662148,22.51953913,26.41418562
154.908,18.63105288,19.9853151,22.40025008,26.29489657
155.008,18.67858334,20.02272261,24.11280564,28.00745214
155.107,18.68901414,19.85713605,23.93865439,27.83330089
155.208,18.65283549,19.84250571,22.64987515,26.54452165
155.308,18.6180854,19.90887791,22.76268783,26.65733432
155.408,18.63831661,19.88813856,23.08466626,26.97931276
155.507,18.70892139,19.96223938,23.93460893,27.82925542
155.608,18.58430828,19.7128264,23.3389251,27.2335716
155.707,18.73403842,19.69618817,22.86151183,26.75615832
155.808,18.67282562,20.11623897,22.7428602,26.6375067
155.909,18.66452531,19.92812529,22.16970799,26.06435449
156.008,18.6965934,19.68241565,22.47254656,26.36719305
156.108,18.64855377,20.00349313,23.382255,27.2769015
156.207,18.66588533,20.22925049,23.32027282,27.21491932
156.309,18.69052444,20.10523037,22.95016409,26.84481059
156.408,18.67058587,19.70381168,22.78409894,26.67874544
156.509,18.67459985,19.60166232,22.82302341,26.71766991
156.607,18.6361083,19.91266761,23.57296023,27.46760673
156.709,18.65451449,19.99071513,23.79049977,27.68514627
156.807,18.71146064,19.78070443,21.98554174,25.88018824
156.907,18.68009198,19.74947378,22.60509536,26.49974185
157.008,18.72758923,19.6329488,23.6968478,27.5914943
157.109,18.65375991,19.6524444,22.70350703,26.59815353
157.207,18.59043036,19.8654323,22.19383881,26.08848531
157.309,18.70078352,19.93712339,22.48558384,26.38023034
157.408,18.69238858,20.07535446,23.15451127,27.04915777
157.508,18.60384866,19.95802503,23.00761605,26.90226255
157.608,18.55778274,19.52936662,22.14097367,26.03562017
157.708,18.6391938,19.80160731,22.28470997,26.17935646
157.808,18.68219227,20.10575241,22.90762442,26.80227092
157.909,18.59479059,19.7481782,23.43301591,27.32766241
158.007,18.658148,19.62959427,23.53466828,27.42931478
158.108,18.59897847,19.76827684,22.82881559,26.72346209
158.209,18.68940174,20.02716963,22.36772663,26.26237313
158.307,18.63824576,19.96876128,23.08083034,26.97547684
158.408,18.65613689,19.76286003,23.27491415,27.16956065
158.509,18.64548916,19.89866595,23.17951554,27.07416204
158.608,18.66392881,19.96718758,24.01509398,27.90974048
158.708,18.63568199,19.79322386,23.08530489,26.97995138
158.807,18.61824308,19.76495028,22.09539277,25.99003927
158.908,18.63386542,19.8127656,23.42096747,27.31561396
159.009,18.59042641,19.98524204,24.22799617,28.12264267
159.107,18.62041564,20.18854371,23.61160129,27.50624779
159.207,18.5193929,19.85774015,22.64099328,26.53563978
159.308,18.71048246,19.63123336,22.9408912,26.8355377
159.409,18.59496621,20.11121948,23.66870696,27.56335346
159.507,18.75036966,20.15534883,23.22647604,27.12112254
159.608,18.72770341,20.03541759,22.97507554,26.86972204
159.709,18.67970229,20.25539676,23.24268826,27.13733476
159.807,18.69599693,20.20384366,23.11917976,27.01382626
159.907,18.71307518,19.9953698,23.09662311,26.99126961
160.009,18.70090439,19.85912961,23.280001,27.1746475
160.109,18.68080739,19.97164998,23.07656437,26.97121087
160.207,18.77824327,20.2410104,23.94566945,27.84031595
160.308,18.73659483,19.98253395,24.71778732,28.61243382
160.409,18.67774133,19.87435084,22.76298124,26.65762774
160.509,18.67145292,20.06749879,22.16012072,26.05476722
160.608,18.78110831,20.0397685,23.10535477,27.00000127
160.707,18.67188302,19.98868051,22.98291313,26.87755963
160.835,18.63882882,19.97587884,22.79020781,26.6848543
160.909,18.73215231,19.93626804,22.4984727,26.3931192
161.008,18.68582749,20.09268613,22.5633324,26.4579789
161.109,18.7122833,20.1407132,22.37983797,26.27448447
161.208,18.63744226,19.7204425,22.253635,26.1482815
161.308,18.57637299,19.91747545,23.21167123,27.10631773
161.407,18.66169563,20.23634282,23.47315082,27.36779731
161.509,18.56533329,19.93876383,22.73780478,26.63245127
161.608,18.71242376,19.62629843,22.62234163,26.51698813
161.708,18.66695444,19.55501106,22.8812101,26.77585659
161.809,18.69167929,19.89340601,23.00471777,26.89936427
161.908,18.55489873,20.09111779,23.04567641,26.94032291
162.008,18.52728339,19.80402892,22.36886717,26.26351367
162.108,18.64638435,19.74865248,22.12840881,26.02305531
162.208,18.63516831,19.72201406,23.63826099,27.53290749
162.309,18.55402663,19.63525417,23.39885863,27.29350513
162.408,18.57090715,19.83517596,22.38216745,26.27681394
162.508,18.5916258,19.97378795,23.28160886,27.17625536
162.609,18.55541654,19.91934818,23.67751044,27.57215694
162.708,18.52722345,19.84100869,23.50777701,27.40242351
162.808,18.52970409,19.6632188,22.5332128,26.4278593
162.972,18.61154856,19.63087335,22.02681029,25.92145679
163.009,18.54888786,20.11163377,23.19599631,27.09064281
163.108,18.57167173,19.97521803,23.76280849,27.65745499
163.208,18.53113074,19.63893601,23.47787347,27.37251997
163.307,18.60837848,19.97909545,23.12479163,27.01943813
163.408,18.55665004,20.14732342,22.65071813,26.54536463
163.508,18.59181196,20.00231489,23.16782502,27.06247152
163.608,18.63526069,19.80173833,23.99670546,27.89135195
163.707,18.65752598,19.87414858,23.94610506,27.84075156
163.808,18.61130195,20.06715278,23.90669431,27.80134081
163.909,18.55615571,19.86062291,23.63081657,27.52546306
164.008,18.54219293,19.68854808,22.20977735,26.10442384
164.109,18.63451676,19.8588842,22.83097069,26.72561719
164.208,18.60873456,20.01444859,24.08617979,27.98082629
164.308,18.57854845,20.09979267,22.97416921,26.86881571
164.407,18.59721896,19.99169714,22.16784764,26.06249414
164.508,18.6087599,19.74336953,22.58689053,26.48153702
164.609,18.60549616,19.95163535,23.47251577,27.36716226
164.707,18.58421867,20.21556383,23.42845748,27.32310398
164.808,18.53333715,19.92619492,22.66326964,26.55791613
164.909,18.5457709,19.98257358,22.96369613,26.85834263
165.071,18.60969052,20.06097894,23.24989082,27.14453732
165.107,18.62730362,19.7110444,22.92772729,26.82237379
165.207,18.61792876,19.60804225,23.04119213,26.93583863
165.309,18.61173222,19.82758009,23.19621894,27.09086544
165.407,18.64130837,20.00620314,23.36479072,27.25943722
165.508,18.66110652,19.95382615,23.93752859,27.83217508
165.609,18.62276589,19.67934984,23.02985386,26.92450036
165.708,18.65417692,19.88321891,21.71899973,25.61364623
165.808,18.70452758,19.95304659,23.05694328,26.95158978
165.907,18.69369999,19.83904274,23.73312964,27.62777614
166.009,18.66064685,19.78977329,22.94013156,26.83477806
166.109,18.6372994,19.855683,23.15974694,27.05439344
166.207,18.65106143,19.82242353,23.04234326,26.93698976
166.308,18.72282646,19.88866446,22.99408196,26.88872846
166.409,18.61823497,19.74821236,22.47274646,26.36739296
166.508,18.6691938,19.72698882,23.02361504,26.91826154
166.608,18.67864571,20.16154812,23.81635864,27.71100513
166.708,18.7180932,20.06323844,23.02836424,26.92301074
166.808,18.70097892,19.57585601,22.56473673,26.45938323
166.908,18.71255013,19.69723001,23.1649376,27.0595841
167.007,18.7170994,20.00379534,23.28567397,27.18032047
167.108,18.67053314,20.06261162,23.11773382,27.01238032
167.209,18.68275469,19.82996935,23.07692897,26.97157547
167.307,18.70560609,19.63484461,22.948113,26.8427595
167.408,18.67558016,19.73672776,23.4895314,27.3841779
167.509,18.59554554,19.68749409,23.92098571,27.81563221
167.608,18.64325425,19.78066906,22.54700455,26.44165105
167.707,18.63981257,19.98775042,22.6201599,26.5148064
167.807,18.70484808,19.87249214,23.69412696,27.58877346
167.908,18.71104471,19.73462684,22.80590991,26.70055641
168.008,18.60592308,19.74401347,21.86460623,25.75925273
168.108,18.64294827,19.80359049,21.88859721,25.78324371
168.209,18.68637529,19.91270738,22.87114013,26.76578663
168.308,18.74454026,20.06597519,24.09105488,27.98570137
168.408,18.63235933,19.55667861,23.30168408,27.19633058
168.507,18.64195073,19.62438128,22.50903347,26.40367997
168.609,18.65165339,20.04952541,22.88739677,26.78204326
168.708,18.67774721,19.72059135,23.21519855,27.10984505
168.808,18.73872244,19.61301877,23.73070731,27.6253538
168.907,18.67534229,19.68918571,23.8114621,27.7061086
169.008,18.73433764,19.88169168,23.40008921,27.29473571
169.109,18.67789317,19.8564496,22.89764672,26.79229322
169.207,18.60153457,19.54319515,22.37486089,26.26950739
169.308,18.67427404,19.66423918,22.51181762,26.40646411
169.409,18.74612828,20.02601813,23.96005939,27.85470589
169.508,18.64024707,19.99409428,23.79776224,27.69240874
169.609,18.67865258,19.84445629,22.39618402,26.29083052
169.708,18.61972687,19.7455141,23.20149867,27.09614517
169.809,18.70802176,19.77061061,24.1435675,28.038214
169.907,18.61955936,19.99696572,23.83580244,27.73044894
170.008,18.66982376,19.9780396,23.14706551,27.04171201
170.109,18.68648379,19.72818232,22.75812482,26.65277132
170.209,18.6713217,20.12673882,23.61468799,27.50933448
170.307,18.75076937,19.94503718,23.47663615,27.37128264
170.408,18.59123921,19.5998557,22.99774162,26.89238811
170.509,18.7171538,19.99348028,23.50914337,27.40378986
170.608,18.60706616,20.13518954,23.75187335,27.64651985
170.708,18.65994568,19.96429039,23.81314244,27.70778894
170.809,18.69232453,19.71291532,23.47612323,27.37076972
170.908,18.7097062,19.80886841,22.63225113,26.52689763
171.009,18.72993674,20.02029683,22.96945018,26.86409668
171.107,18.74141642,19.8697563,24.25855586,28.15320236
171.209,18.76540161,19.75621114,23.23374548,27.12839198
171.308,18.72040665,19.88515997,22.56070646,26.45535296
171.408,18.76120525,19.89757129,23.09470861,26.98935511
171.507,18.69726775,19.83496728,22.27375641,26.16840291
171.608,18.69576066,19.84739601,22.02370654,25.91835304
171.709,18.67707233,19.86588425,22.83541965,26.73006615
171.807,18.73858051,20.08667528,23.61965116,27.51429766
171.913,18.69598513,20.17796929,23.33077689,27.22542339
172.008,18.67425201,19.5455209,22.42889791,26.3235444
172.109,18.7574287,19.4416607,22.79565298,26.69029948
172.208,18.70734409,19.92588378,23.4838866,27.37853309
172.309,18.63352327,19.88963927,23.00348899,26.89813549
172.408,18.63863812,19.631719,22.83983306,26.73447956
172.509,18.69701344,19.51648097,23.03045223,26.92509873
172.607,18.65920472,19.62406745,23.03063296,26.92527946
172.708,18.65375035,19.71020181,23.15011831,27.04476481
172.809,18.68446103,19.67685719,22.81510838,26.70975488
172.907,18.58626793,19.87446768,22.25688636,26.15153286
173.008,18.68930609,19.93375061,23.51426189,27.40890839
173.109,18.63668046,19.67645,23.60348388,27.49813038
173.208,18.60812003,19.68197844,22.13871058,26.03335708
173.307,18.66749826,19.82834002,22.55796027,26.45260677
173.407,18.72693616,19.87345377,23.81038596,27.70503246
173.509,18.68755503,19.81597413,24.30488427,28.19953076
173.608,18.68520633,19.69215877,23.57947928,27.47412577
173.708,18.63290776,19.55204491,22.44757087,26.34221736
173.809,18.60741359,20.07514136,23.19943543,27.09408192
173.909,18.6527973,20.00041221,23.88813315,27.78277965
174.007,18.65718502,19.59377963,23.43841877,27.33306527
174.108,18.76664253,19.98280414,23.97637438,27.87102088
174.209,18.73390399,20.06069312,23.85686233,27.75150883
174.309,18.74817415,19.9151318,23.2670976,27.16174409
174.407,18.67889618,19.61453827,22.84920911,26.74385561
174.508,18.72125452,19.58136921,22.92393854,26.81858503
174.609,18.73586076,20.253316,24.35727138,28.25191788
174.709,18.71979052,20.00047409,24.50848035,28.40312685
174.807,18.66574056,19.67720002,22.01054818,25.90519468
174.908,18.73342444,19.89717832,22.97028859,26.86493508
175.01,18.74378642,19.91963516,24.40643739,28.30108389
175.109,18.69882947,19.96519945,22.90105363,26.79570013
175.207,18.75864599,20.0898737,22.51387935,26.40852585
175.308,18.73939914,20.03294321,22.6203333,26.5149798
175.409,18.75291761,19.95405708,23.36743272,27.26207922
175.507,18.75091117,19.93615617,23.63520911,27.52985561
175.608,18.70451964,19.63903668,22.95474243,26.84938893
175.709,18.76380398,19.75877615,23.15636333,27.05100983
175.808,18.76109451,20.10906523,23.93561235,27.83025884
175.908,18.73703867,19.78287269,23.77953958,27.67418608
176.007,18.70832263,19.50210049,23.24113435,27.13578085
176.172,18.72798101,19.68683931,22.67959802,26.57424452
176.209,18.73949561,19.94797845,22.70022679,26.59487329
176.307,18.73163508,19.87141391,23.42729074,27.32193724
176.409,18.72755229,19.64096633,23.45629877,27.35094527
176.508,18.64181322,19.77209875,22.31365611,26.20830261
176.609,18.71397656,19.87741383,22.8872259,26.78187239
176.707,18.68813874,19.77279317,23.02947093,26.92411743
176.808,18.68715348,19.78244415,22.33672123,26.23136773
176.909,18.78712573,19.89464545,23.53697012,27.43161661
177.007,18.71202604,19.95175138,24.41921578,28.31386228
177.108,18.64199374,19.94390293,23.80909968,27.70374618
177.208,18.65008144,19.62290817,22.78803172,26.68267821
177.309,18.66306937,19.3793527,22.9026416,26.79728809
177.407,18.69226421,19.93892421,23.83953915,27.73418565
177.508,18.62517566,20.1674786,23.52373389,27.41838039
177.609,18.67648006,19.69082708,22.92382485,26.81847135
177.708,18.63724603,19.68993453,23.27877442,27.17342092
177.807,18.71353144,19.85174814,23.45122401,27.34587051
177.908,18.6224198,19.8246109,23.29837023,27.19301673
178.009,18.57491414,19.80884799,23.42792086,27.32256736
178.108,18.65086339,19.83283888,23.33557377,27.23022026
178.208,18.71784587,20.03465565,23.48378589,27.37843239
178.308,18.66024141,19.82143232,24.05399068,27.94863718
178.408,18.61854712,19.69882704,22.56373506,26.45838156
178.508,18.61443017,19.91958841,22.00683563,25.90148213
178.607,18.66569469,19.94489794,23.84335463,27.73800113
178.708,18.6675807,19.82950319,24.05353618,27.94818268
178.809,18.62716961,19.82348453,23.07217616,26.96682266
178.907,18.62076256,19.85237196,22.52081717,26.41546367
179.008,18.59535371,19.96206923,22.95630347,26.85094996
179.109,18.60306626,20.11215673,23.77223835,27.66688485
179.208,18.60686898,19.72466362,23.77593514,27.67058163
179.308,18.61637985,19.70266808,23.93041429,27.82506079
179.409,18.59073058,20.03503898,23.86825739,27.76290389
179.508,18.59499061,19.79962763,22.99858329,26.89322979
179.609,18.61809646,19.49811792,22.87151406,26.76616056
179.707,18.52921622,19.61488007,23.53456946,27.42921596
179.808,18.56188784,20.02847658,23.66770815,27.56235465
179.909,18.63350652,20.20163375,23.49115173,27.38579823
180.007,18.46816188,19.82054899,23.0381231,26.9327696
180.108,18.60518625,19.7054588,22.51057208,26.40521857
180.209,18.62739171,19.92882838,23.79433428,27.68898078
180.309,18.61505673,20.00235623,24.22988934,28.12453584
180.407,18.56254175,20.12994547,22.8742643,26.7689108
180.508,18.62992621,20.109198,23.2649696,27.1596161
180.609,18.6647869,19.94964029,24.2350741,28.12972059
180.708,18.58621008,19.86675252,24.01449307,27.90913957
180.808,18.56972953,19.80575282,23.54753247,27.44217896
180.909,18.65831145,19.6967766,23.09744833,26.99209483
181.009,18.72166188,20.09756255,24.24069025,28.13533674
181.108,18.67115454,20.08603852,24.33028917,28.22493567
181.208,18.62281234,19.71025454,23.33952375,27.23417025
181.309,18.58535187,19.94157383,22.92163346,26.81627996
181.408,18.67644671,20.20463168,23.09270268,26.98734918
181.572,18.67075493,20.06365458,23.61215008,27.50679658
181.607,18.70058563,19.84322744,23.97410055,27.86874705
181.708,18.67755588,19.8253008,23.36393183,27.25857833
181.809,18.7913747,20.03185391,22.913453,26.8080995
181.907,18.66213056,19.93424681,23.48615369,27.38080018
182.009,18.68027693,19.83057635,22.82480877,26.71945527
182.108,18.70328942,19.99854007,22.94600956,26.84065605
182.209,18.65944126,20.11319809,24.27608492,28.17073142
182.307,18.70231896,19.98601922,23.41566284,27.31030934
182.408,18.66412631,19.75619928,22.24211871,26.13676521
182.509,18.67378389,19.64804296,22.62212031,26.51676681
182.658,18.70825159,19.78745243,23.41728221,27.31192871
182.708,18.63663981,20.24893998,23.87916587,27.77381237
182.809,18.67699381,19.83539987,22.99796215,26.89260865
182.908,18.65826874,19.4242186,22.83522156,26.72986806
183.008,18.63011305,19.8387027,23.63888841,27.53353491
183.107,18.64006414,19.68543624,23.37099322,27.26563972
183.208,18.62523526,19.57192692,23.16824462,27.06289112
183.309,18.62122865,19.80102747,23.44884204,27.34348854
183.407,18.63778814,19.88721884,23.24491265,27.13955915
183.508,18.6232484,19.95419284,23.33320329,27.22784979
183.609,18.54681707,19.56548846,22.75342544,26.64807194
183.708,18.55995763,19.73516049,21.39726448,25.29191098
183.808,18.52814263,20.12514291,23.81106462,27.70571111
183.909,18.55137317,19.7280132,24.85887943,28.75352593
184.009,18.56802713,19.70903724,22.75611799,26.65076448
184.107,18.59564242,19.87576864,22.95143345,26.84607995
184.208,18.5324843,19.91393365,23.65220246,27.54684896
184.309,18.56320534,19.85277787,24.19995676,28.09460326
184.408,18.58755885,19.82220986,24.15114752,28.04579402
184.508,18.60551003,19.62970226,23.92636199,27.82100848
184.607,18.59761391,19.95290002,24.15537219,28.05001869
184.708,18.57050636,20.04861535,23.51444519,27.40909169
184.809,18.60174201,19.56303691,22.91566193,26.81030843
184.907,18.55492675,19.70033797,23.74117456,27.63582106
185.008,18.56607255,20.17204275,24.12468729,28.01933379
185.109,18.54201565,20.23252427,23.61489781,27.50954431
185.208,18.60056953,19.88599548,23.41006099,27.30470749
185.307,18.52683179,19.62385588,23.52415748,27.41880398
185.408,18.68171947,19.87598909,23.76391239,27.65855889
185.509,18.6694229,20.10680448,24.57781846,28.47246496
185.607,18.67333181,20.02773487,23.67745662,27.57210312
185.708,18.62141742,20.01973917,22.77695748,26.67160398
185.809,18.73389416,19.9165552,24.07087913,27.96552563
185.909,18.70481167,19.72065233,23.73601412,27.63066062
186.007,18.64517226,19.80305982,22.79750989,26.69215639
186.108,18.73740205,19.92989185,23.0041208,26.8987673
186.209,18.69039915,19.98062078,24.00898728,27.90363378
186.308,18.65050801,20.0205442,24.52072523,28.41537173
186.408,18.63926628,19.7080499,23.34767808,27.24232458
186.509,18.71880082,19.61410403,22.5747432,26.4693897
186.608,18.69176359,20.05374138,23.22406685,27.11871335
186.709,18.61355933,19.86070788,23.71671699,27.61136349
186.807,18.67356469,19.56336917,23.7735676,27.6682141
186.908,18.68121466,19.60949135,23.42432562,27.31897212
187.009,18.58599094,19.81152702,22.70829329,26.60293979
187.107,18.6833873,19.89552941,22.63629124,26.53093774
187.207,18.65996782,19.66818053,23.00218767,26.89683417
187.308,18.66894444,19.76151526,22.88313391,26.77778041
187.409,18.66939773,20.01807199,23.91347897,27.80812547
187.507,18.58254221,19.86611731,24.12664433,28.02129083
187.609,18.5650295,19.6204069,22.67379004,26.56843653
187.708,18.58115427,19.55927405,23.12906888,27.02371538
187.809,18.63136691,19.7199149,24.42422263,28.31886912
187.907,18.53249764,19.89438904,24.2076745,28.10232099
188.009,18.48793065,19.77638151,23.3743793,27.2690258
188.109,18.60040095,19.41854437,23.00580465,26.90045115
188.258,18.57846391,19.58656102,23.8660369,27.7606834
188.307,18.52413684,19.82359729,23.87480615,27.76945265
188.408,18.5240933,19.62879634,23.30216499,27.19681149
188.509,18.55617966,19.81845583,23.57795923,27.47260573
188.607,18.55791421,20.00994635,23.66201368,27.55666018
188.708,18.53828075,19.83969953,23.39411057,27.28875706
188.809,18.49538877,19.65198922,23.10244607,26.99709256
188.909,18.51981116,19.69260965,22.96928287,26.86392936
189.007,18.52627435,19.89928668,23.65426126,27.54890776
189.108,18.57147701,19.82726743,25.03365987,28.92830637
189.273,18.56711299,19.61497126,23.9794806,27.8741271
189.309,18.55376825,19.80781025,22.50448543,26.39913193
189.407,18.53996651,19.84303267,23.54761981,27.44226631
189.508,18.55846638,19.76706875,23.97107948,27.86572597
